held_out_cycle,selection_metric,uncertainty_scale,brier_score,log_loss,expected_dem_seats,actual_dem_seats,expected_seat_error,absolute_expected_seat_error
2018,brier_score,2.1000000000000014,0.04619764529605949,0.16280447581756738,681.5493131995494,631,50.549313199549374,50.549313199549374
2018,brier_score,2.1500000000000012,0.046294243994906295,0.16244526028613068,681.7889246524467,631,50.78892465244667,50.78892465244667
2018,brier_score,2.200000000000001,0.04640071350299877,0.16221529542861604,682.0312390929319,631,51.031239092931855,51.031239092931855
2018,brier_score,2.2500000000000013,0.04651671409940846,0.1621038799495134,682.27593116291,631,51.275931162909956,51.275931162909956
2018,brier_score,2.3000000000000016,0.0466419155048153,0.16210140312384996,682.5227020498248,631,51.52270204982483,51.52270204982483
2018,brier_score,2.3500000000000014,0.04677599733618251,0.162199209976857,682.7712761611929,631,51.77127616119287,51.77127616119287
2018,brier_score,2.4000000000000012,0.0469186494073613,0.16238948573587042,683.0213982313073,631,52.02139823130733,52.02139823130733
2018,brier_score,2.4500000000000015,0.04706957189267433,0.1626651564578827,683.2728308245732,631,52.27283082457325,52.27283082457325
2018,brier_score,2.5000000000000018,0.047228475371613975,0.16301980328431964,683.5253521945008,631,52.52535219450078,52.52535219450078
2018,brier_score,2.5500000000000016,0.047395080772829376,0.1634475882175953,683.7787544560073,631,52.77875445600728,52.77875445600728
2018,brier_score,2.6000000000000014,0.047569119234860846,0.16394318967342963,684.0328420299926,631,53.032842029992594,53.032842029992594
2018,brier_score,2.6500000000000017,0.04775033189985359,0.16450174635566728,684.2874303221108,631,53.28743032211082,53.28743032211082
2018,brier_score,2.700000000000002,0.047938469654946865,0.16511880823967515,684.5423446014471,631,53.5423446014471,53.5423446014471
2018,brier_score,2.7500000000000018,0.048133292834341514,0.16579029364676792,684.7974190489067,631,53.797419048906704,53.797419048906704
2018,brier_score,2.8000000000000016,0.04833457089331749,0.16651245155379957,685.0524959491278,631,54.052495949127774,54.052495949127774
2018,brier_score,2.850000000000002,0.04854208206378564,0.16728182841565978,685.3074250034773,631,54.307425003477306,54.307425003477306
2018,brier_score,2.900000000000002,0.04875561299937249,0.16809523888917788,685.562062745028,631,54.562062745028015,54.562062745028015
2018,brier_score,2.950000000000002,0.04897495841658744,0.16894973993908918,685.8162720393412,631,54.81627203934124,54.81627203934124
2018,brier_score,3.0000000000000018,0.049199920737328005,0.1698426078836316,686.06992165739,631,55.069921657389955,55.069921657389955
2018,brier_score,3.050000000000002,0.04943030973684649,0.17077131800175124,686.3228859090839,631,55.32288590908388,55.32288590908388
2018,brier_score,3.1000000000000023,0.049665942200327634,0.17173352637800743,686.575044327656,631,55.575044327655974,55.575044327655974
2018,brier_score,3.150000000000002,0.04990664159040364,0.17272705370686353,686.8262813966753,631,55.82628139667531,55.82628139667531
2018,brier_score,3.200000000000002,0.05015223772724751,0.17374987081659377,687.0764863127284,631,56.076486312728434,56.076486312728434
2018,brier_score,3.250000000000002,0.05040256648232371,0.1748000857057036,687.3255527778746,631,56.32555277787458,56.32555277787458
2018,brier_score,3.3000000000000025,0.0506574694864219,0.17587593191253553,687.5733788168948,631,56.573378816894774,56.573378816894774
2018,brier_score,3.3500000000000023,0.050916793852240384,0.1769757580624028,687.8198666151214,631,56.81986661512144,56.81986661512144
2018,brier_score,3.400000000000002,0.051180391911505335,0.1780980184568231,688.0649223732943,631,57.06492237329428,57.06492237329428
2018,brier_score,3.4500000000000024,0.05144812096639964,0.1792412645867568,688.3084561764563,631,57.308456176456275,57.308456176456275
2018,brier_score,3.5000000000000027,0.05171984305491664,0.18040413746664,688.5503818743804,631,57.55038187438038,57.55038187438038
2018,brier_score,3.5500000000000025,0.05199542472964139,0.18158536069881925,688.7906169714423,631,57.79061697144232,57.79061697144232
2018,brier_score,3.6000000000000023,0.05227473684938541,0.1827837341890532,689.0290825242005,631,58.029082524200476,58.029082524200476
2018,brier_score,3.6500000000000026,0.05255765438305277,0.18399812844331387,689.2657030452617,631,58.265703045261716,58.265703045261716
